Dates,SPY US Equity PX_LAST,SPY US Equity PX_OPEN,SPY US Equity PX_HIGH,SPY US Equity PX_LOW,SPY US Equity PX_VOLUME,SPY US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLB US Equity PX_LAST,XLB US Equity PX_OPEN,XLB US Equity PX_HIGH,XLB US Equity PX_LOW,XLB US Equity PX_VOLUME,XLB US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLC US Equity PX_LAST,XLC US Equity PX_OPEN,XLC US Equity PX_HIGH,XLC US Equity PX_LOW,XLC US Equity PX_VOLUME,XLC US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLE US Equity PX_LAST,XLE US Equity PX_OPEN,XLE US Equity PX_HIGH,XLE US Equity PX_LOW,XLE US Equity PX_VOLUME,XLE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLF US Equity PX_LAST,XLF US Equity PX_OPEN,XLF US Equity PX_HIGH,XLF US Equity PX_LOW,XLF US Equity PX_VOLUME,XLF US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLI US Equity PX_LAST,XLI US Equity PX_OPEN,XLI US Equity PX_HIGH,XLI US Equity PX_LOW,XLI US Equity PX_VOLUME,XLI US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLK US Equity PX_LAST,XLK US Equity PX_OPEN,XLK US Equity PX_HIGH,XLK US Equity PX_LOW,XLK US Equity PX_VOLUME,XLK US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLP US Equity PX_LAST,XLP US Equity PX_OPEN,XLP US Equity PX_HIGH,XLP US Equity PX_LOW,XLP US Equity PX_VOLUME,XLP US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLU US Equity PX_LAST,XLU US Equity PX_OPEN,XLU US Equity PX_HIGH,XLU US Equity PX_LOW,XLU US Equity PX_VOLUME,XLU US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLV US Equity PX_LAST,XLV US Equity PX_OPEN,XLV US Equity PX_HIGH,XLV US Equity PX_LOW,XLV US Equity PX_VOLUME,XLV US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLRE US Equity PX_LAST,XLRE US Equity PX_OPEN,XLRE US Equity PX_HIGH,XLRE US Equity PX_LOW,XLRE US Equity PX_VOLUME,XLRE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLY US Equity PX_LAST,XLY US Equity PX_OPEN,XLY US Equity PX_HIGH,XLY US Equity PX_LOW,XLY US Equity PX_VOLUME,XLY US Equity TOT_RETURN_INDEX_GROSS_DVDS,SPX Index PX_LAST,SPX Index PX_OPEN,SPX Index PX_HIGH,SPX Index PX_LOW,SPX Index PX_VOLUME,SPX Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST,VIX Index PX_OPEN,VIX Index PX_HIGH,VIX Index PX_LOW,VIX Index TOT_RETURN_INDEX_GROSS_DVDS,USGG10YR Index PX_LAST,USGG10YR Index PX_OPEN,USGG10YR Index PX_HIGH,USGG10YR Index PX_LOW,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS,USGG2YR Index PX_LAST,USGG2YR Index PX_OPEN,USGG2YR Index PX_HIGH,USGG2YR Index PX_LOW,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS,FDTR Index PX_LAST,CPI YOY Index PX_LAST,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS,USURTOT Index PX_LAST,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST.1,VIX Index PX_OPEN.1,VIX Index PX_HIGH.1,VIX Index PX_LOW.1,VIX Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG10YR Index PX_LAST.1,USGG10YR Index PX_OPEN.1,USGG10YR Index PX_HIGH.1,USGG10YR Index PX_LOW.1,USGG10YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG2YR Index PX_LAST.1,USGG2YR Index PX_OPEN.1,USGG2YR Index PX_HIGH.1,USGG2YR Index PX_LOW.1,USGG2YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,FDTR Index PX_LAST.1,FDTR Index TOT_RETURN_INDEX_GROSS_DVDS,CPI YOY Index PX_LAST.1,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS.1,USURTOT Index PX_LAST.1,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS.1,T10Y2Y Index PX_LAST,BAMLH0A0HYM2 Index PX_LAST,DTWEXBGS Index PX_LAST,DCOILWTICO Index PX_LAST,T10YIE Index PX_LAST
2020/7/8,316.18,314.61,316.3,312.7,54638596,319.5306,28.77,29.235,29.39,28.445,18333620,46.4255,56.65,56.22,56.75,55.795,3103659,57.7683,18.115,18.13,18.41,17.965,41301716,28.8959,23.17,22.92,23.23,22.84,53046101,35.07,68.63,68.6,69.06,68.05,8576514,100.7719,53.86,53.415,53.865,53.13,13327056,69.2188,59.67,59.95,59.99,59.415,9327862,96.1342,28.735,28.435,28.83,28.38,24358922,59.9492,101.75,102.09,102.4,101.07,5624902,137.8202,35.08,35.21,35.32,34.7704,11063802,41.51,65.945,65.365,65.96,65.06,5479922,85.0849,3169.94,3153.07,3171.8,3136.53,592628138,4722.292,28.08,28.95,30.2,27.24,28.08,0.6644,0.6447,0.6726,0.6397,0.6644,0.1587,0.1567,0.1646,0.1508,0.1587,0.25,0.6,0.6,11,11,28.08,28.95,30.2,27.24,28.08,0.6644,0.6447,0.6726,0.6397,0.6644,0.1587,0.1567,0.1646,0.1508,0.1587,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/9,314.38,316.84,317.1,310.68,83354158,317.7115,28.5,28.905,28.945,28.18,31458756,45.9898,56.72,56.89,56.95,55.83,3453747,57.8397,17.22,18.035,18.085,17.2,61087168,27.4683,22.68,23.16,23.21,22.49,71163738,34.3283,67.14,68.51,68.59,66.92,16782931,98.5841,54.055,54.3,54.31,53.28,17768454,69.4694,59.2,59.59,59.75,58.86,7672545,95.377,28.35,28.595,28.61,27.9525,35750656,59.146,100.95,101.64,102.02,99.68,10522107,136.7366,34.96,35.01,35.1,34.4,6024660,41.368,65.87,66.175,66.22,64.81,6224788,84.9881,3152.05,3176.17,3179.78,3115.7,618475892,4696.9818,29.26,28.18,31.48,26.11,29.26,0.6135,0.6611,0.6644,0.5972,0.6135,0.1508,0.1587,0.1607,0.1389,0.1508,0.25,0.6,0.6,11,11,29.26,28.18,31.48,26.11,29.26,0.6135,0.6611,0.6644,0.5972,0.6135,0.1508,0.1587,0.1607,0.1389,0.1508,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/10,317.59,314.31,317.88,312.76,57550365,320.9555,28.995,28.565,29.03,28.545,9314450,46.7886,57.7,56.68,57.74,56.378,2429116,58.839,17.77,17.12,17.79,17.12,50455936,28.3456,23.46,22.67,23.49,22.67,94440587,35.5089,68.01,67.08,68.07,67.08,9255405,99.8616,54.04,53.93,54.065,53.4,14724584,69.4502,60.29,59.27,60.41,59.26,14142787,97.1331,28.885,28.35,28.965,28.34,27166580,60.2622,100.71,101.03,101.13,99.97,10502651,136.4115,35,34.96,35.1801,34.82,5978367,41.4154,66.655,65.91,66.705,65.475,12912706,86.001,3185.04,3152.47,3186.82,3136.22,551891752,4746.1531,27.29,30.86,30.91,27.13,27.29,0.6447,0.6168,0.6447,0.5678,0.6447,0.1529,0.1508,0.1549,0.133,0.1529,0.25,0.6,0.6,11,11,27.29,30.86,30.91,27.13,27.29,0.6447,0.6168,0.6447,0.5678,0.6447,0.1529,0.1508,0.1549,0.133,0.1529,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/13,314.84,320.13,322.71,314.13,102997484,318.1764,28.995,29.295,29.585,28.975,18069236,46.7886,56.54,58.16,58.415,56.35,2954688,57.6561,17.675,17.935,18.005,17.54,74447560,28.1941,23.56,23.76,23.91,23.42,102487105,35.6603,68.29,68.6,69.46,67.93,14570112,100.2727,52.92,54.5,54.86,52.785,28910422,68.0108,60.2,60.58,60.995,59.97,10906172,96.9881,28.915,28.885,29.2,28.78,35531544,60.3248,101.28,101.29,103.145,101.02,10167371,137.1836,34.45,35.12,35.19,34.36,10021672,40.7646,65.81,67.255,68.25,65.625,13282540,84.9107,3155.22,3205.08,3235.32,3149.43,669535136,4701.7171,32.19,27.85,32.45,26.87,32.19,0.6184,0.6266,0.6628,0.6152,0.6184,0.1509,0.1469,0.1629,0.1449,0.1509,0.25,0.6,0.6,11,11,32.19,27.85,32.45,26.87,32.19,0.6184,0.6266,0.6628,0.6152,0.6184,0.1509,0.1469,0.1629,0.1449,0.1509,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/14,318.92,313.3,319.76,312,93656951,322.2996,29.725,28.935,29.765,28.9,18869068,47.9666,57.1,55.97,57.16,55.725,3720069,58.2272,18.295,17.555,18.33,17.505,68442234,29.1831,23.68,23.46,23.745,23.25,102468252,35.8419,69.77,68.05,69.85,67.77,12689525,102.4458,53.53,52.5,53.605,51.94,30053136,68.7947,61.08,60.03,61.23,59.91,14270061,98.4059,29.185,28.92,29.355,28.885,67894188,60.8881,103.29,101.04,103.46,100.85,10890203,139.9061,34.79,34.49,34.9,34.4,6206402,41.1669,66.465,65.485,66.505,64.715,11474096,85.7558,3197.52,3141.11,3200.95,3127.66,642171870,4765.3743,29.52,31.14,33.67,29.21,29.52,0.6233,0.6201,0.6332,0.5988,0.6233,0.157,0.1529,0.159,0.145,0.157,0.25,0.6,0.6,11,11,29.52,31.14,33.67,29.21,29.52,0.6233,0.6201,0.6332,0.5988,0.6233,0.157,0.1529,0.159,0.145,0.157,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/15,321.85,322.41,323.04,319.265,87196524,325.2607,30.225,30.245,30.35,30.02,16457368,48.7734,57.44,57.35,57.67,56.82,3089179,58.5739,18.69,18.76,18.81,18.415,51805068,29.8132,24.15,24.25,24.26,23.89,90561776,36.5533,71.55,71.06,71.87,70.66,15472377,105.0595,53.82,54.02,54.2825,53.19,23779136,69.1674,61.13,61.39,61.86,60.94,14952748,98.4864,29.07,29.46,29.6725,29.015,26940352,60.6482,104.63,104.05,104.925,103.83,9606981,141.7211,34.95,35.25,35.37,34.755,7492465,41.3562,67.415,67.4,67.615,66.46,7505724,86.9815,3226.56,3225.98,3238.28,3200.76,662385854,4808.7523,27.76,29.15,30.09,27.17,27.76,0.6299,0.6348,0.6562,0.6151,0.6299,0.155,0.157,0.161,0.147,0.155,0.25,0.6,0.6,11,11,27.76,29.15,30.09,27.17,27.76,0.6299,0.6348,0.6562,0.6151,0.6299,0.155,0.157,0.161,0.147,0.155,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/16,320.79,319.79,321.28,319.09,54622520,324.1894,30.325,30.285,30.555,30.1725,11128700,48.9348,57.54,56.94,57.62,56.73,2216683,58.6759,18.605,18.565,18.8425,18.33,37645512,29.6776,24.15,23.94,24.4,23.85,74678528,36.5533,71.57,71.22,71.92,70.89,13017245,105.0888,53.155,53.245,53.395,52.7453,17180586,68.3128,61.26,61.1,61.38,60.975,7770231,98.6959,29.44,29.095,29.52,29.02,30126628,61.4201,104.46,104.53,104.54,103.72,6412217,141.4909,34.54,34.81,34.97,34.455,3339298,40.8711,67.235,66.87,67.425,66.64,6049364,86.7493,3215.57,3208.36,3220.39,3198.59,516392554,4792.519,28,28.41,29.29,26.98,28,0.6168,0.625,0.6332,0.5988,0.6168,0.145,0.153,0.155,0.143,0.145,0.25,0.6,0.6,11,11,28,28.41,29.29,26.98,28,0.6168,0.625,0.6332,0.5988,0.6168,0.145,0.153,0.155,0.143,0.145,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/17,321.72,321.88,322.57,319.735,62774911,325.1293,30.58,30.54,30.66,30.429,8155622,49.3463,57.41,57.55,57.58,56.81,1928862,58.5433,18.345,18.665,18.87,18.265,35433806,29.2628,23.95,24.2,24.22,23.94,47033680,36.2506,72,71.89,72.15,71.52,8605427,105.7202,53.415,53.47,53.565,52.925,12710580,68.6469,61.59,61.54,61.69,61.325,6321685,99.2276,30.105,29.6,30.185,29.575,45901658,62.8074,105.89,105.01,106.25,104.86,7548607,143.4278,35.02,34.69,35.19,34.51,8696362,41.439,66.92,67.495,67.495,66.6798,6189314,86.3429,3224.73,3224.21,3233.52,3205.65,613258826,4806.4207,25.68,27.15,27.54,25.41,25.68,0.6266,0.6135,0.6299,0.5971,0.6266,0.1451,0.143,0.1491,0.1371,0.1451,0.25,0.6,0.6,11,11,25.68,27.15,27.54,25.41,25.68,0.6266,0.6135,0.6299,0.5971,0.6266,0.1451,0.143,0.1491,0.1371,0.1451,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/20,324.32,321.43,325.13,320.62,56308849,327.7568,30.315,30.565,30.645,30.265,7186328,48.9187,58.1,57.31,58.23,56.85,2205297,59.2469,18.04,18.28,18.49,18.025,40153038,28.7763,23.84,23.82,23.98,23.75,40127636,36.0841,71.12,71.59,71.76,70.91,9404591,104.4281,54.78,53.565,54.91,53.265,17018442,70.4012,60.97,61.46,61.49,60.78,6818583,98.2287,29.71,30,30.085,29.66,24255270,61.9834,105.87,106.13,106.49,105.52,6776331,143.4007,34.69,35.05,35.24,34.57,2792256,41.0486,67.99,66.97,68.165,66.805,5471606,87.7234,3251.84,3224.29,3258.61,3215.16,543165349,4846.8278,24.46,26.94,27.08,24.35,24.46,0.6102,0.6266,0.6283,0.6004,0.6102,0.1472,0.1451,0.1492,0.1391,0.1472,0.25,0.6,0.6,11,11,24.46,26.94,27.08,24.35,24.46,0.6102,0.6266,0.6283,0.6004,0.6102,0.1472,0.1451,0.1492,0.1391,0.1472,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/21,325.01,326.45,326.93,323.94,57498967,328.4541,30.58,30.505,30.73,30.505,7554446,49.3463,57.82,58.48,58.53,57.66,2228124,58.9614,19.13,18.35,19.275,18.325,72377680,30.515,24.31,24,24.4299,23.97,46494919,36.7955,72.06,71.76,72.58,71.63,9345028,105.8083,54.23,55.17,55.19,54.03,18794990,69.6943,61.5,61.4,62.1572,61.33,7847604,99.0826,29.845,29.785,30.19,29.69,30216314,62.265,105.8,106.23,106.63,105.58,7458616,143.3059,34.7,35.01,35.09,34.6,5930723,41.0604,68.095,68.52,68.615,67.845,5315808,87.8589,3257.3,3268.52,3277.29,3247.77,594082165,4855.0424,24.84,24.08,25.65,23.61,24.84,0.6004,0.6119,0.625,0.5922,0.6004,0.1411,0.1472,0.1512,0.1371,0.1411,0.25,0.6,0.6,11,11,24.84,24.08,25.65,23.61,24.84,0.6004,0.6119,0.625,0.5922,0.6004,0.1411,0.1472,0.1512,0.1371,0.1411,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/22,326.86,324.62,327.2,324.5,57792915,330.3237,30.935,30.53,30.9441,30.52,5899562,49.9191,57.88,57.81,57.925,57.465,1528737,59.0226,18.895,18.925,18.925,18.62,39243386,30.1402,24.31,24.19,24.325,24.105,44437369,36.7955,72.64,71.78,72.74,71.76,7620158,106.66,54.665,54.28,54.8353,54.235,15028070,70.2534,61.99,61.69,62.08,61.06,7022779,99.872,30.305,29.71,30.4173,29.42,29694162,63.2247,106.75,106.28,106.93,105.73,5648685,144.5927,35.12,34.65,35.13,34.43,21831541,41.5574,68.68,67.98,68.72,67.915,5320994,88.6137,3276.02,3254.86,3279.32,3253.1,549796664,4883.0629,24.32,24.56,26.26,24.13,24.32,0.5971,0.6036,0.6053,0.5807,0.5971,0.1492,0.1371,0.1513,0.1351,0.1492,0.25,0.6,0.6,11,11,24.32,24.56,26.26,24.13,24.32,0.5971,0.6036,0.6053,0.5807,0.5971,0.1492,0.1371,0.1513,0.1351,0.1492,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/23,322.96,326.47,327.23,321.48,75737989,326.3824,30.84,30.91,31.1425,30.625,8828232,49.7658,56.94,57.99,58.13,56.64,2271197,58.064,18.86,18.83,18.955,18.62,42087782,30.0843,24.33,24.26,24.47,24.18,49916070,36.8257,72.42,72.55,73.09,72.135,7537995,106.3369,53.245,54.375,54.735,53.0025,23349602,68.4285,62.21,62.2,62.46,62,9467970,100.2264,30.34,30.295,30.555,30.16,38278030,63.2977,106.27,107.09,107.53,105.92,6970160,143.9425,34.94,35.06,35.25,34.56,9896092,41.3444,67.65,68.755,68.755,67.185,6867694,87.2847,3235.66,3271.64,3279.99,3222.66,629465030,4823.2674,26.08,23.97,26.95,23.6,26.08,0.5774,0.5922,0.5987,0.5725,0.5774,0.1513,0.1432,0.1513,0.1432,0.1513,0.25,0.6,0.6,11,11,26.08,23.97,26.95,23.6,26.08,0.5774,0.5922,0.5987,0.5725,0.5774,0.1513,0.1432,0.1513,0.1432,0.1513,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/24,320.88,320.95,321.99,319.246,73766597,324.2804,30.735,30.73,30.895,30.56,11726926,49.5964,56.85,56.55,57.026,56.26,3291876,57.9722,18.755,18.86,19.14,18.6825,39901138,29.9168,24.27,24.35,24.475,24.19,41245574,36.7349,71.84,72.31,72.71,71.63,10061444,105.4853,52.6,52.355,52.945,51.735,22911692,67.5995,62.13,62.31,62.83,61.83,6809254,100.0975,30.14,30.4,30.71,29.97,35397190,62.8805,105.1,106.1,106.16,104.43,6240965,142.3577,34.8,34.88,35.1,34.73,3388992,41.1787,67.77,67.27,68.065,66.935,6287604,87.4396,3215.63,3218.58,3227.26,3200.05,573324661,4793.5105,25.84,27.96,28.58,25.53,25.84,0.5888,0.5757,0.5954,0.5545,0.5888,0.1473,0.1453,0.1494,0.1433,0.1473,0.25,0.6,0.6,11,11,25.84,27.96,28.58,25.53,25.84,0.5888,0.5757,0.5954,0.5545,0.5888,0.1473,0.1453,0.1494,0.1433,0.1473,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/27,323.22,321.63,323.41,320.775,48292970,326.6452,31.18,30.935,31.295,30.835,7281848,50.3145,57.24,57.06,57.32,56.7581,1556189,58.3699,18.775,18.73,18.86,18.495,36461972,29.9487,24.07,24.16,24.18,23.86,43060247,36.4322,72.14,71.82,72.24,71.4,6198394,105.9258,53.43,52.92,53.485,52.815,16907990,68.6662,62.44,62.07,62.45,61.94,6802002,100.597,29.775,30.15,30.17,29.56,22638698,62.119,105.89,105.06,106.16,104.73,5934214,143.4278,35.21,34.82,35.23,34.46,3487853,41.6639,68.19,68.06,68.345,67.7,4899312,87.9815,3239.41,3219.84,3241.43,3214.25,554595790,4828.9849,24.74,26.6,26.94,24.55,24.74,0.6151,0.5888,0.6168,0.5675,0.6151,0.1514,0.1453,0.1555,0.1392,0.1514,0.25,0.6,0.6,11,11,24.74,26.6,26.94,24.55,24.74,0.6151,0.5888,0.6168,0.5675,0.6151,0.1514,0.1453,0.1555,0.1392,0.1514,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/28,321.17,322.43,323.64,320.85,57494979,324.5734,30.495,31.085,31.085,30.465,9140274,49.2091,56.65,57.08,57.29,56.56,1818104,57.7683,18.455,18.665,18.8425,18.405,35553772,29.4383,24.01,23.98,24.12,23.9,35370511,36.3414,71.64,71.8,72.24,71.585,5964528,105.1916,52.805,53.265,53.43,52.765,17825484,67.863,62.67,62.42,62.9785,62.39,6699305,100.9675,30.225,29.7,30.4775,29.675,37791998,63.0578,105.77,105.94,106.47,105.57,6239393,143.2653,35.92,35.2,36.0978,35.12,3591090,42.504,67.515,68.055,68.33,67.415,5119642,87.1106,3218.44,3234.27,3243.72,3216.17,485107250,4797.7821,25.44,24.86,25.85,24.05,25.44,0.579,0.6151,0.6349,0.5741,0.579,0.1387,0.1485,0.1504,0.1367,0.1387,0.25,0.6,0.6,11,11,25.44,24.86,25.85,24.05,25.44,0.579,0.6151,0.6349,0.5741,0.579,0.1387,0.1485,0.1504,0.1367,0.1387,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/29,325.12,322.12,325.73,322.075,48454159,328.5653,30.745,30.595,30.835,30.545,8223094,49.6125,57.17,56.93,57.325,56.72,1720805,58.2986,18.84,18.505,18.855,18.38,34430046,30.0524,24.46,23.97,24.49,23.9314,36491582,37.0225,72.73,72.01,72.885,71.96,6935404,106.7921,53.57,53.005,53.715,53.005,13187246,68.8461,62.76,62.65,62.9583,62.49,7486444,101.1125,30.365,30.28,30.445,30.1375,18205590,63.3499,106.88,106.01,107.31,105.94,5449855,144.7688,36.6,36.05,36.6,36.03,3072616,43.3086,68.2,67.96,68.345,67.855,4495048,87.9944,3258.44,3227.22,3264.74,3227.22,558845159,4857.4169,24.1,25.16,25.42,23.73,24.1,0.5741,0.579,0.5921,0.5626,0.5741,0.1309,0.1387,0.1446,0.125,0.1309,0.25,0.6,0.6,11,11,24.1,25.16,25.42,23.73,24.1,0.5741,0.579,0.5921,0.5626,0.5741,0.1309,0.1387,0.1446,0.125,0.1309,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/30,323.96,321.9,324.41,319.64,61861714,327.393,30.15,30.285,30.375,29.9,14042264,48.6524,57.33,56.63,57.43,56.35,2202209,58.4617,18.1,18.445,18.455,17.9375,65667448,28.872,24.02,24,24.07,23.71,53994587,36.3565,72,72.22,72.41,71.475,9118700,105.7202,53.87,53.085,53.905,52.8,21556736,69.2317,62.76,62.61,62.98,62.32,10901714,101.1125,30.365,30.145,30.37,29.995,25476122,63.3499,106.14,105.85,106.32,105,5349164,143.7664,36.3,36.13,36.32,35.82,3104033,42.9537,68.145,67.71,68.475,67.315,7940886,87.9234,3246.22,3231.76,3250.92,3204.13,545268680,4839.9649,24.76,25.04,28.29,24.64,24.76,0.5462,0.5708,0.5773,0.5348,0.5462,0.1172,0.125,0.1309,0.1152,0.1172,0.25,0.6,0.6,11,11,24.76,25.04,28.29,24.64,24.76,0.5462,0.5708,0.5773,0.5348,0.5462,0.1172,0.125,0.1309,0.1152,0.1172,0.25,0.25,0.6,0.6,11,11,,,,,
2020/7/31,326.52,325.9,326.63,321.33,85210755,329.9801,30.18,30.205,30.255,29.8,10541318,48.7008,58.13,58.38,58.38,57.235,2741736,59.2775,18.015,17.825,18.035,17.6475,49548840,28.7364,24.03,24.01,24.06,23.71,50186863,36.3716,71.73,71.71,71.88,70.525,9836277,105.3238,55.215,54.72,55.235,53.8305,25188224,70.9602,62.7,62.51,62.71,61.9203,10277225,101.0159,30.415,30.285,30.495,29.99,24227964,63.4542,105.53,105.81,106.1,104.15,6920437,142.9402,36.26,36.25,36.32,35.74,4594545,42.9063,68.5,68.985,69.105,67.745,7614340,88.3814,3271.12,3270.45,3272.17,3220.26,946651266,4877.6127,24.46,24.79,26.41,23.55,24.46,0.5282,0.5429,0.5625,0.5185,0.5282,0.1054,0.1172,0.1191,0.1054,0.1054,0.25,1,1,10.2,10.2,24.46,24.79,26.41,23.55,24.46,0.5282,0.5429,0.5625,0.5185,0.5282,0.1054,0.1172,0.1191,0.1054,0.1054,0.25,0.25,1,1,10.2,10.2,,,,,
2020/8/3,328.79,328.32,329.62,327.73,53077948,332.2742,30.01,30.335,30.345,30.005,11078346,48.4265,58.18,58.28,58.35,57.7582,2335698,59.3285,18.08,18.01,18.18,17.86,42211078,28.8401,24.1,24.13,24.285,23.955,42985843,36.4776,72.03,71.82,72.28,71.3675,12736977,105.7643,56.575,55.965,56.755,55.94,24331554,72.708,62.53,62.73,62.76,62.22,8614449,100.742,30.085,30.395,30.4,29.925,19303954,62.7657,106.62,106.19,106.965,106,8811926,144.4166,35.68,36.13,36.18,35.585,4744121,42.22,68.355,68.72,68.74,68.27,5589200,88.1944,3294.61,3288.26,3302.73,3284.53,587010888,4912.7937,24.28,25.75,26.01,22.17,24.28,0.5543,0.5314,0.5707,0.5314,0.5543,0.1093,0.1054,0.1132,0.1053,0.1093,0.25,1,1,10.2,10.2,24.28,25.75,26.01,22.17,24.28,0.5543,0.5314,0.5707,0.5314,0.5543,0.1093,0.1054,0.1132,0.1053,0.1093,0.25,0.25,1,1,10.2,10.2,,,,,
2020/8/4,330.06,327.86,330.06,327.86,41917893,333.5577,30.435,29.89,30.505,29.83,15834968,49.1123,58.55,58.16,58.56,58.16,2829284,59.7058,18.52,18.02,18.56,18.0029,45144252,29.542,24,24,24.04,23.87,30754518,36.3262,72.21,71.77,72.245,71.75,6560913,106.0286,56.72,56.455,56.725,56.21,17971638,72.8944,63.31,62.44,63.33,62.33,7417357,101.9986,30.415,30.065,30.5502,29.99,41663586,63.4542,106.15,106.38,106.63,105.49,6092927,143.78,36.21,35.69,36.325,35.64,4030959,42.8472,68.905,68.22,68.925,68.21,5340184,88.904,3306.51,3289.92,3306.84,3286.37,552035313,4930.5426,23.76,24.01,24.76,22.92,23.76,0.5069,0.556,0.5609,0.5036,0.5069,0.1073,0.1112,0.1132,0.1053,0.1073,0.25,1,1,10.2,10.2,23.76,24.01,24.76,22.92,23.76,0.5069,0.556,0.5609,0.5036,0.5069,0.1073,0.1112,0.1132,0.1053,0.1073,0.25,0.25,1,1,10.2,10.2,,,,,
2020/8/5,332.11,331.47,332.39,331.18,42866354,335.6294,30.88,30.72,31.205,30.635,11793972,49.8304,58.46,58.72,58.81,58.29,1874222,59.614,18.715,18.885,18.95,18.5425,61527000,29.853,24.33,24.16,24.39,24.125,34866481,36.8257,73.59,72.7,73.68,72.61,8522262,108.0549,56.93,56.9,57.06,56.645,12960540,73.1643,63.18,63.41,63.535,63,7143577,101.7892,30.025,30.48,30.5,29.905,23658538,62.6405,106.64,106.73,106.8313,106.37,4407041,144.4437,35.94,36.35,36.43,35.84,2729232,42.5277,69.745,69.175,69.78,69.065,6536736,89.9878,3327.77,3317.37,3330.77,3317.37,571356958,4962.2447,22.99,23.44,23.61,22.86,22.99,0.5477,0.5102,0.551,0.5053,0.5477,0.1171,0.1092,0.1191,0.1073,0.1171,0.25,1,1,10.2,10.2,22.99,23.44,23.61,22.86,22.99,0.5477,0.5102,0.551,0.5053,0.5477,0.1171,0.1092,0.1191,0.1073,0.1171,0.25,0.25,1,1,10.2,10.2,,,,,
2020/8/6,334.33,331.4799,334.46,331.13,43679447,337.8729,30.75,30.84,30.92,30.6304,13939362,49.6206,60,58.55,60.06,58.45,2277213,61.1844,18.565,18.61,18.7775,18.495,38381484,29.6138,24.32,24.25,24.42,24.1501,33115354,36.8106,73.87,73.5,73.88,73.4,5880586,108.466,57.73,56.885,57.785,56.7575,16399336,74.1924,63.17,63.03,63.285,62.92,11983731,101.7731,30.2,29.995,30.2501,29.84,27575978,63.0056,106.07,106.51,106.96,105.3,5369860,143.6716,36.01,35.87,36.07,35.745,2887798,42.6105,70.085,69.495,70.235,69.395,4312188,90.4265,3349.16,3323.17,3351.03,3318.14,539314712,4994.7032,22.65,23.03,24.11,20.97,22.65,0.5362,0.5445,0.5526,0.5019,0.5362,0.1151,0.1191,0.1191,0.1072,0.1151,0.25,1,1,10.2,10.2,22.65,23.03,24.11,20.97,22.65,0.5362,0.5445,0.5526,0.5019,0.5362,0.1151,0.1191,0.1191,0.1072,0.1151,0.25,0.25,1,1,10.2,10.2,,,,,
