alpha,group,ticker,mean,std,ic_5d,t_stat
21,A,XLU,-0.6316472114137484,0.7757592075546674,0.030899625890611144,0.8516899796129657
21,A,XLV,-0.6575875486381323,0.7538671839002203,0.02045406366051865,0.5636264399738067
21,A,XLRE,-0.6705577172503242,0.7423389327961389,0.015292529672349838,0.42135777117249956
21,A,XLY,-0.6731517509727627,0.7399844165129431,-0.008616629641688781,-0.23739656874670345
22,A,XLB,0.0036412554058175986,0.31004439844763615,0.001629781421314356,0.044633461690273324
22,A,XLC,-0.004548407667328181,0.5004160094477245,0.03041041300837595,0.8332088214362257
22,A,XLE,0.00873534648063165,0.4228539408644535,0.0029973881211628316,0.08208722312831118
22,A,XLF,0.0010337049488813818,0.2262496568507263,0.030911182413058822,0.8469423182406205
22,A,XLI,-0.005294498736980562,0.5997284980623634,-0.0008773445621811427,-0.024027079617768867
22,A,XLK,-0.007379626918542287,0.5941241127087221,-0.041464394578134146,-1.136526645359061
22,A,XLP,-0.003775949228940393,0.375575016173658,-0.009690874474037542,-0.26540799049823594
22,A,XLU,-0.00400822089687257,0.1852733986605831,-0.00399393063634446,-0.10937916751517239
22,A,XLV,0.0015632520138037064,0.6436949737249521,-0.008555093166727373,-0.2342994497492578
22,A,XLRE,0.004891465584410506,0.30668071164139604,0.009570856001552611,0.2621206919050596
22,A,XLY,-0.013105747136804182,0.6661811200846577,-0.0399300901030857,-1.094403366660499
23,A,XLB,-0.15404941482444734,0.4259321528801034,-0.007920670512816913,-0.21793325782880882
23,A,XLC,-0.2374284785435631,0.7696839447799221,-0.010650201814744952,-0.29304236384039095
23,A,XLE,-0.21226254876462944,0.5971369717432197,-0.0018543638191796249,-0.051020373261489844
23,A,XLF,-0.11516814044213264,0.3658450791871019,0.029937871246145283,0.8240689812658096
23,A,XLI,-0.34030013003901183,0.8665152451278888,0.005916744840770192,0.16279399557160007
23,A,XLK,-0.33833784135240574,0.9645203481340393,-0.042107574361208336,-1.1595607812618025
23,A,XLP,-0.16752158647594284,0.49919107966046855,0.008782094070099437,0.24163663139259428
23,A,XLU,-0.09658491547464244,0.31886717757338806,0.096221432337057,2.6597425048869274
23,A,XLV,-0.3548812743823145,1.0233308083130552,0.05375194168176449,1.4810523242627045
23,A,XLRE,-0.13563524057217166,0.44031243505289985,0.030817036016118304,0.8482915211586268
23,A,XLY,-0.34171001300390114,1.0751468897904923,0.005712239757677188,0.15716703238766574
24,A,XLB,-2.581699218750001,2.5693496144657555,0.049441618920508024,1.3610843524257197
24,A,XLC,-2.0693880208333337,3.3841999265105853,0.01838239783210155,0.5055177947422237
