alpha,group,ticker,mean,std,ic_5d,t_stat
18,A,XLF,-0.48309004191357124,0.2216595283916137,-0.0031780917956557844,-0.11218315546299706
18,A,XLI,-0.6293539528833647,0.2927771513890081,0.030486019284399313,1.0766180361253401
18,A,XLK,-0.6519728284434168,0.31940545749845634,-0.014568863367384373,-0.5143168895618314
18,A,XLP,-0.49320711085416963,0.26909267991320085,0.017020363839992947,0.6008841880233383
18,A,XLU,-0.42983090041913574,0.2599148512086333,-0.006939302515320948,-0.244954430323569
18,A,XLV,-0.6354241942477236,0.32598593141979193,0.021555950200984584,0.7610744029179087
18,A,XLRE,-0.4508599508599509,0.24431890202826662,0.021504369271057224,0.7592523951121013
18,A,XLY,-0.628992628992629,0.31263154175779634,0.05750272285106897,2.0331369426260317
19,A,XLB,-0.1772546178920681,1.4486110214555448,-0.01738761943607546,-0.6131141657161095
19,A,XLC,-0.30445490764215866,1.6159805700999417,0.027251912449954306,0.9611559910350038
19,A,XLE,-0.24360738862730896,1.5665037720959178,-0.023231744442124846,-0.8192842669365231
19,A,XLF,-0.26091995653748634,1.6075136081977306,0.013129350796762283,0.4629309865899419
19,A,XLI,-0.2568634552698298,1.608097630187463,-0.011478368207402681,-0.4047103658180313
19,A,XLK,-0.31017747193046,1.7106794000902579,0.01637010599746817,0.5772251626958468
19,A,XLP,-0.16848967765302422,1.4503551336683291,0.00695384114159313,0.24517197754097575
19,A,XLU,-0.22890257153205362,1.5511314736245563,0.03879986116547738,1.3689666935136215
19,A,XLV,-0.16066642520825788,1.4901667589295657,0.004355651838287945,0.15356521137874243
19,A,XLRE,-0.18616443317638534,1.490942888081384,0.03521496036124692,1.2423163992178228
19,A,XLY,-0.19159724737413983,1.5384417262946362,-0.023364134122692275,-0.8239556275450732
20,A,XLB,-0.1817100425347848,0.17261723036864507,0.021970307106242235,0.7766443513113034
20,A,XLC,-0.23010266975931115,0.24156895961531133,0.011531536403706688,0.4075653654214428
20,A,XLE,-0.27460645344261264,0.31131900046811234,-0.02044056034179581,-0.7225447717686779
20,A,XLF,-0.17856007628734902,0.1752730203104684,0.03986634467196151,1.4100451807801166
20,A,XLI,-0.25944535570078725,0.28427089841605196,-0.013589641658458166,-0.48031851778728424
20,A,XLK,-0.29123949663695764,0.33001454043173417,-0.004599926421131451,-0.16256861239790354
20,A,XLP,-0.22091202228801277,0.2485275540140632,-0.0026823527658750347,-0.09479789076450872
20,A,XLU,-0.20789196319570352,0.23679620812937013,0.05008802011383858,1.7723951379549305
20,A,XLV,-0.22793630923902714,0.28614232182228083,0.03959862127579987,1.4005610666205586
20,A,XLRE,-0.1891003049944858,0.18432717274917476,-0.006394693674401696,-0.22600073118981806
20,A,XLY,-0.28459161184729903,0.31691592442924416,-0.020788286579673455,-0.7348416700190764
21,A,XLB,-0.6402535657686212,0.7684681606446899,-0.010007186211385742,-0.35382517867146307
21,A,XLC,-0.6814580031695721,0.7321473513381768,-0.05114120268621911,-1.8104837009672552
21,A,XLE,-0.6767036450079239,0.736547385899802,-0.009759885554554466,-0.34508049873735025
21,A,XLF,-0.6703645007923931,0.7423261296328102,0.005147439048344011,0.18199186389723318
21,A,XLI,-0.6624405705229794,0.7494114439516981,0.002752037074299131,0.0972995723256116
21,A,XLK,-0.694136291600634,0.7201289692833877,-0.0008218407877076442,-0.029056469514869027
21,A,XLP,-0.6624405705229794,0.749411443951698,-0.019439420033598546,-0.6874171830780491
21,A,XLU,-0.6481774960380349,0.761791165432539,0.017567649503247282,0.6212060710856542
21,A,XLV,-0.6212361331220285,0.7839340751144624,-0.004590033935074086,-0.1622839156094452
21,A,XLRE,-0.6687797147385103,0.7437553514482053,-0.0063833098823699325,-0.22568868328700611
21,A,XLY,-0.6640253565768621,0.7480064709358585,-0.02234142624052059,-0.790085905887019
22,A,XLB,-0.0009612118663641664,0.29867173612496506,0.007941505496635843,0.2797708272095158
22,A,XLC,-0.001369700962622184,0.512693668629817,0.014781593686426564,0.5207803653430555
22,A,XLE,0.004805882783275991,0.41616639536003186,0.014311361632295303,0.5042098508612112
22,A,XLF,0.006898761733283495,0.24993525360291638,0.014641383101581697,0.5158394467546514
22,A,XLI,-0.0033423685112702055,0.6391176019414214,-0.0022748421789713148,-0.08013796070094711
22,A,XLK,-0.00303323194500956,0.6234186461070844,-0.011503627057002695,-0.4052746338640651
22,A,XLP,-0.00441777439022111,0.37999231073002554,0.011080104525410823,0.39035199982203195
22,A,XLU,-0.003091299719724651,0.19609932495511598,0.006519077398278424,0.22965782983460506
22,A,XLV,-0.0026281529188241525,0.6348937821550008,-0.0037545515012689466,-0.13226563392094562
22,A,XLRE,0.0021110947460366127,0.26819657867096053,-0.0017423636130519677,-0.061379782167177384
22,A,XLY,-0.00851290926669057,0.6371630509068809,-0.034052690314145775,-1.2002985086497329
23,A,XLB,-0.14615174603174605,0.4198891740824543,-0.02096142812204027,-0.7406680181405768
23,A,XLC,-0.2621348412698413,0.7798860416643547,-0.010179635177976811,-0.3596350484619487
23,A,XLE,-0.20581563492063495,0.575167376186329,-0.006165433897743544,-0.21781069109995477
23,A,XLF,-0.12835238095238094,0.3879768124206135,-0.006092510035573993,-0.21523436148406666
23,A,XLI,-0.3774107142857143,1.0287563640652377,-0.02236188710367065,-0.7901769479516301
23,A,XLK,-0.41757198412698404,1.127162915112516,-0.023603948702692244,-0.8340901092940313
23,A,XLP,-0.17733801587301593,0.5364481790516368,-0.018064141098855898,-0.6382568420733393
23,A,XLU,-0.1115084920634921,0.3412092864209586,0.05189210438656355,1.8356678276863863
23,A,XLV,-0.34811626984126975,1.0739609379526731,0.021158785999447333,0.7476447295247023
23,A,XLRE,-0.12561349206349204,0.4029040591532366,-0.005483207324160816,-0.19370841546797568
23,A,XLY,-0.3551996031746032,1.0967549554930613,-0.009853034747890762,-0.3480954841679273
24,A,XLB,-2.8258498808578247,2.809933363843854,0.03972351889523283,1.4038601940512496
24,A,XLC,-2.2306910246227174,5.067290905549971,0.0215889962673243,0.7625475158144626
24,A,XLE,-2.1450158856235113,2.8560501424662763,0.03352996958264439,1.184706178042736
24,A,XLF,-1.5511199364575061,2.4764097045025735,0.03447802711650617,1.2182429802262544
24,A,XLI,-5.608189038919777,8.981648817324652,-0.005604822662327367,-0.1979255791053701
24,A,XLK,-4.100730738681494,9.19121362452585,0.010927821936525962,0.38591598622371764
24,A,XLP,-3.2335742652899135,3.245079914773142,0.051706848959157566,1.8283639141257007
